起点ID,起点类型,关系名称,终点ID,终点类型,示例
b93bfc15454b600c,作者实体,创作,5658fed2aa5e,诗文实体,袁凯 → 创作 → 客中除夕
20fdc8052accfa0f,作者实体,创作,f8972e2ce589,诗文实体,苏轼 → 创作 → 寒食帖
0567c81814818606,作者实体,创作,a167901c9c90,诗文实体,王安石 → 创作 → 元日
9d53b358023ab9aa,作者实体,创作,a34c2028f203,诗文实体,高适 → 创作 → 除夜作
9896951f511f649b,作者实体,创作,f083d4aaae52,诗文实体,陈师道 → 创作 → 除夜对酒赠少章
186a305b0d843d46,作者实体,创作,2fbbfefd6647,诗文实体,戴叔伦 → 创作 → 除夜宿石头驿
20fdc8052accfa0f,作者实体,创作,f09b23bc12ef,诗文实体,苏轼 → 创作 → 守岁
630316614c3708c5,作者实体,创作,c34469635b91,诗文实体,崔涂 → 创作 → 巴山道中除夜书怀
94bbcd51290cb165,作者实体,创作,d71641b32462,诗文实体,李世民 → 创作 → 守岁
72f19365f16b0f21,作者实体,创作,343a059d32c7,诗文实体,孟浩然 → 创作 → 田家元日
2fce5d6cc34e3a00,作者实体,创作,0938dbd3a92b,诗文实体,刘长卿 → 创作 → 新年作
b44a960be8a456f3,作者实体,创作,0789dc67427a,诗文实体,于谦 → 创作 → 除夜太原寒甚
9d8756108750f3ce,作者实体,创作,a2fc10707691,诗文实体,戴复古 → 创作 → 除夜
7f61fe15f0b4888d,作者实体,创作,088419aea76f,诗文实体,吴文英 → 创作 → 思佳客·癸卯除夜
62136d8a3912f94a,作者实体,创作,e9b0d0b812c6,诗文实体,史青 → 创作 → 应诏赋得除夜
3a8c1eb9b44c3a1f,作者实体,创作,80c46760a42b,诗文实体,文徵明 → 创作 → 拜年
2af0e74c74481fc3,作者实体,创作,38eadff05511,诗文实体,秦观 → 创作 → 阮郎归·湘天风雨破寒初
7ed6717fdf5af955,作者实体,创作,ed182ae28146,诗文实体,李清照 → 创作 → 永遇乐·落日熔金
0833dcbc45d0d960,作者实体,创作,315b942a4952,诗文实体,姜夔 → 创作 → 鹧鸪天·元夕有所梦
b4b204608fd9bf9b,作者实体,创作,05b1fb725497,诗文实体,毛滂 → 创作 → 踏莎行·元夕
20fdc8052accfa0f,作者实体,创作,8037bea377ea,诗文实体,苏轼 → 创作 → 蝶恋花·密州上元
4d1d99506251e3b3,作者实体,创作,ce0abe0b242c,诗文实体,赵鼎 → 创作 → 鹧鸪天·建康上元作
02e49b3230281fb0,作者实体,创作,b1525d50497e,诗文实体,贺铸 → 创作 → 思越人·紫府东风放夜时
540153d446e24597,作者实体,创作,2045d8c9f5b1,诗文实体,杨慎 → 创作 → 鹧鸪天·元宵后独酌
5d956932612065bc,作者实体,创作,1038b577ea6b,诗文实体,王磐 → 创作 → 古蟾宫·元宵
693847157d655402,作者实体,创作,ba9ffece6708,诗文实体,周邦彦 → 创作 → 解语花·上元
168dba0b9d2bff31,作者实体,创作,8f1d80399bb4,诗文实体,刘辰翁 → 创作 → 柳梢青·春感
b4b204608fd9bf9b,作者实体,创作,b9b49ef4d6d4,诗文实体,毛滂 → 创作 → 临江仙·都城元夕
d8142b95f3936281,作者实体,创作,94091b1ccc6e,诗文实体,元好问 → 创作 → 京都元夕
d8142b95f3936281,作者实体,创作,69e8733dabd4,诗文实体,元好问 → 创作 → 长寿山居元夕
a7501f4e9740c231,作者实体,创作,c17300a2bb80,诗文实体,蒋捷 → 创作 → 女冠子·元夕
17d9f1b8cc90293e,作者实体,创作,f26e62f4bfc8,诗文实体,韩翃 → 创作 → 寒食
7ed6717fdf5af955,作者实体,创作,18242fbbfd79,诗文实体,李清照 → 创作 → 浣溪沙·淡荡春光寒食天
7ed6717fdf5af955,作者实体,创作,1a9e38e2c001,诗文实体,李清照 → 创作 → 念奴娇·春情
04cd7ba72410cc1a,作者实体,创作,d7bfd4402b88,诗文实体,杜甫 → 创作 → 小寒食舟中作
20fdc8052accfa0f,作者实体,创作,f70d4f64d6f9,诗文实体,苏轼 → 创作 → 寒食雨二首
e147c9302aa5de18,作者实体,创作,a1d66e1c13b2,诗文实体,韩偓 → 创作 → 夜深
e7174be8ee3d86fb,作者实体,创作,863da2917d66,诗文实体,张先 → 创作 → 木兰花·乙卯吴兴寒食
7595c7235c6fc8f1,作者实体,创作,cf89ef7fa0ff,诗文实体,韦应物 → 创作 → 寒食寄京师诸弟
693847157d655402,作者实体,创作,aa8e4c4e7017,诗文实体,周邦彦 → 创作 → 琐窗寒·寒食
0279ae566843e9b2,作者实体,创作,d5bb7224c33f,诗文实体,孟云卿 → 创作 → 寒食
6f93ae6a8247ca20,作者实体,创作,3545e36902eb,诗文实体,杨徽之 → 创作 → 寒食寄郑起侍郎
6453963910204781,作者实体,创作,4508caf3b53b,诗文实体,佚名 → 创作 → 杂诗·近寒食雨草萋萋
04cd7ba72410cc1a,作者实体,创作,a7a0a471d7d6,诗文实体,杜甫 → 创作 → 一百五日夜对月
01f970451110038c,作者实体,创作,f88591b79cc9,诗文实体,云表 → 创作 → 寒食诗
0567c81814818606,作者实体,创作,872a95b26428,诗文实体,王安石 → 创作 → 壬辰寒食
c644e82b283f8cc5,作者实体,创作,b837cbde4e6d,诗文实体,仲殊 → 创作 → 诉衷情·寒食
7f61fe15f0b4888d,作者实体,创作,5a15568996b5,诗文实体,吴文英 → 创作 → 西子妆慢·湖上清明薄游
62a07402de2b27f6,作者实体,创作,03e41584daab,诗文实体,沈佺期 → 创作 → 寒食
41d23fab3caaebb9,作者实体,创作,d3e3283daac5,诗文实体,杜牧 → 创作 → 清明
6d1b305326c5824e,作者实体,创作,b6280c4f85cf,诗文实体,王禹偁 → 创作 → 清明
1d428e457ce43cb6,作者实体,创作,c8bcd1f70c9b,诗文实体,高翥 → 创作 → 清明日对酒
6f3d716a2d7cfc91,作者实体,创作,cfd72a88d570,诗文实体,乔吉 → 创作 → 折桂令·客窗清明
5d7e379ac8cd6289,作者实体,创作,7ed8dec42e1a,诗文实体,白居易 → 创作 → 清明夜
271fbf0c557b5f27,作者实体,创作,06a17acaab13,诗文实体,吴惟信 → 创作 → 苏堤清明即事
20fdc8052accfa0f,作者实体,创作,d0e4a670bf65,诗文实体,苏轼 → 创作 → 蝶恋花·离别
81d0662f476a4886,作者实体,创作,cab8dec0a8bd,诗文实体,欧阳修 → 创作 → 采桑子·清明上巳西湖好
394570d477509aa5,作者实体,创作,f8b9b0d72525,诗文实体,万俟咏 → 创作 → 三台·清明应制
72f19365f16b0f21,作者实体,创作,ffd767c3052e,诗文实体,孟浩然 → 创作 → 清明即事
1e4c4f0caf858147,作者实体,创作,15b917386aaa,诗文实体,高启 → 创作 → 送陈秀才还沙上省墓
337d0a2d518f689f,作者实体,创作,69e44854e74c,诗文实体,张炎 → 创作 → 朝中措·清明时节
917520028277a7a3,作者实体,创作,e32fd3afb0da,诗文实体,屈大均 → 创作 → 壬戌清明作
04cd7ba72410cc1a,作者实体,创作,e9828e8ae829,诗文实体,杜甫 → 创作 → 清明二首
ed4a954dd16b9bab,作者实体,创作,33a38e6aa9b1,诗文实体,程颢 → 创作 → 郊行即事
b2ec2f06ebe388c4,作者实体,创作,4a23ab3d8e8c,诗文实体,韦庄 → 创作 → 长安清明
49d2403b99d6845a,作者实体,创作,8a8d89498b88,诗文实体,晏殊 → 创作 → 示张寺丞王校勘
7cc9b0e7ae27fa33,作者实体,创作,db4a400f028b,诗文实体,顾太清 → 创作 → 临江仙·清明前一日种海棠
6d1b305326c5824e,作者实体,创作,328541b3a99d,诗文实体,王禹偁 → 创作 → 清明日独酌
20fdc8052accfa0f,作者实体,创作,efc78eb42d51,诗文实体,苏轼 → 创作 → 浣溪沙·端午
20fdc8052accfa0f,作者实体,创作,467b2df4d145,诗文实体,苏轼 → 创作 → 南歌子·游赏
0c3fd9d976f8e7dd,作者实体,创作,cbdd83b0a8c6,诗文实体,陈与义 → 创作 → 临江仙·高咏楚词酬午日
81d0662f476a4886,作者实体,创作,ef8b9a66da80,诗文实体,欧阳修 → 创作 → 渔家傲·五月榴花妖艳烘
740656f5aa61df2b,作者实体,创作,4c408b3ecefe,诗文实体,文天祥 → 创作 → 端午即事
1a930035e43a047d,作者实体,创作,2a9bbf4f7d98,诗文实体,殷尧藩 → 创作 → 端午日
20fdc8052accfa0f,作者实体,创作,881017d68265,诗文实体,苏轼 → 创作 → 屈原塔
3e308bb2dddf92b1,作者实体,创作,c4a57e65a199,诗文实体,文秀 → 创作 → 端午
f8d940ff8ec347e2,作者实体,创作,9959e974054c,诗文实体,张耒 → 创作 → 和端午
7cc9b0e7ae27fa33,作者实体,创作,78d0c49a59ad,诗文实体,顾太清 → 创作 → 菩萨蛮·端午日咏盆中菊
ef372ee66e7c1c75,作者实体,创作,2c31c71415ea,诗文实体,舒頔 → 创作 → 小重山·端午
e54848c25952ac74,作者实体,创作,2b8efffb92df,诗文实体,黄裳 → 创作 → 减字木兰花·竞渡
20fdc8052accfa0f,作者实体,创作,a9927902e422,诗文实体,苏轼 → 创作 → 少年游·端午赠黄守徐君猷
06affb1f82340f54,作者实体,创作,3428370a0301,诗文实体,贝琼 → 创作 → 己酉端午
07d9cc211bb0b828,作者实体,创作,8ae732ff6cd8,诗文实体,陆游 → 创作 → 乙卯重五诗
1a930035e43a047d,作者实体,创作,13db28f6c363,诗文实体,殷尧藩 → 创作 → 同州端午
a2c9143b08ee3e71,作者实体,创作,f91d938d3e7b,诗文实体,李之仪 → 创作 → 南乡子·端午
eaa83506c7ce3a29,作者实体,创作,ded17f8b9bcd,诗文实体,刘克庄 → 创作 → 贺新郎·端午
1964d7dd98b9d679,作者实体,创作,6db3a109cb59,诗文实体,李隆基 → 创作 → 端午
7f61fe15f0b4888d,作者实体,创作,b1972b0fea75,诗文实体,吴文英 → 创作 → 澡兰香·淮安重午
7ed6717fdf5af955,作者实体,创作,a50b278b8901,诗文实体,李清照 → 创作 → 行香子·七夕
20fdc8052accfa0f,作者实体,创作,6c9d18a4e960,诗文实体,苏轼 → 创作 → 鹊桥仙·七夕送陈令举
5d7e379ac8cd6289,作者实体,创作,092d781dd0bd,诗文实体,白居易 → 创作 → 七夕
168dba0b9d2bff31,作者实体,创作,4a169aeeae09,诗文实体,刘辰翁 → 创作 → 西江月·新秋写兴
25d74e4430543e10,作者实体,创作,8f6cb8071656,诗文实体,柳永 → 创作 → 二郎神·炎光谢
0f2226dc96ffd389,作者实体,创作,5bafc9cd259f,诗文实体,李商隐 → 创作 → 辛未七夕
372613e0fcb3fa2e,作者实体,创作,95a84e406b83,诗文实体,李贺 → 创作 → 七夕
a6d8a1ee3205c49c,作者实体,创作,396560a1a7f5,诗文实体,范成大 → 创作 → 鹊桥仙·七夕
afa7df6a311f4a55,作者实体,创作,df0fac4fabea,诗文实体,卢挚 → 创作 → 沉醉东风·七夕
01b0404cb734c4dc,作者实体,创作,5b65e8076dde,诗文实体,晏几道 → 创作 → 鹧鸪天·当日佳期鹊误传
9896951f511f649b,作者实体,创作,18eac68a24d7,诗文实体,陈师道 → 创作 → 菩萨蛮·七夕
5de1a7a7008c0c9d,作者实体,创作,7d14c1c1e954,诗文实体,杨朴 → 创作 → 七夕
9387bd57a049e0c5,作者实体,创作,473fae52a9b4,诗文实体,张埜 → 创作 → 夺锦标·七夕
5fae28128f966a23,作者实体,创作,50643546b2a4,诗文实体,德容 → 创作 → 七夕二首·其一
eafd350075848739,作者实体,创作,d5bca8bb4844,诗文实体,严蕊 → 创作 → 鹊桥仙·碧梧初出
95614e79e23da13f,作者实体,创作,3a68f46eb8cd,诗文实体,罗隐 → 创作 → 七夕
73e571c5bfa7e675,作者实体,创作,0177f8865130,诗文实体,吕渭老 → 创作 → 小重山·七夕病中
20fdc8052accfa0f,作者实体,创作,4d2028af6aed,诗文实体,苏轼 → 创作 → 西江月·中秋和子由
d0f9c3482ddf79bb,作者实体,创作,948b883e012a,诗文实体,辛弃疾 → 创作 → 一剪梅·中秋无月
742287ecf19ef6db,作者实体,创作,89795120d949,诗文实体,李峤 → 创作 → 中秋夜
2bcea276a8ecf2fa,作者实体,创作,b3d482fbf6f3,诗文实体,徐有贞 → 创作 → 中秋月·中秋月
5d7e379ac8cd6289,作者实体,创作,f9db5e73b4f8,诗文实体,白居易 → 创作 → 八月十五日夜湓亭望月
d0f9c3482ddf79bb,作者实体,创作,3488e18fb9a5,诗文实体,辛弃疾 → 创作 → 木兰花慢·可怜今夕月
ebab5910990f2087,作者实体,创作,2e73c8b1e52f,诗文实体,皮日休 → 创作 → 天竺寺八月十五日夜桂子
d0f9c3482ddf79bb,作者实体,创作,2fee6ee30fe8,诗文实体,辛弃疾 → 创作 → 满江红·中秋寄远
ab32c50a60222c25,作者实体,创作,3fe8e0d5b358,诗文实体,张养浩 → 创作 → 折桂令·中秋
49d2403b99d6845a,作者实体,创作,e38b61012996,诗文实体,晏殊 → 创作 → 中秋月
6059e1fd0a621f4a,作者实体,创作,01a0f68a13e3,诗文实体,苏辙 → 创作 → 水调歌头·徐州中秋
23c0589212945272,作者实体,创作,1a06cb5331c9,诗文实体,纳兰性德 → 创作 → 琵琶仙·中秋
5863b74b8f306134,作者实体,创作,7f2806398cdc,诗文实体,韩愈 → 创作 → 八月十五夜赠张功曹
9fc40f21c6d5e30a,作者实体,创作,0edbd0e88c81,诗文实体,司空图 → 创作 → 中秋
7ed6717fdf5af955,作者实体,创作,324219410b89,诗文实体,李清照 → 创作 → 醉花阴·薄雾浓云愁永昼
c5ddc3dafd8a70e2,作者实体,创作,1a98a1d6bae1,诗文实体,岑参 → 创作 → 行军九日思长安故园
eaa83506c7ce3a29,作者实体,创作,9d979213a02a,诗文实体,刘克庄 → 创作 → 贺新郎·九日
7ed6717fdf5af955,作者实体,创作,7873cf3de5a7,诗文实体,李清照 → 创作 → 行香子·天与秋光
01b0404cb734c4dc,作者实体,创作,ce6f087b076f,诗文实体,晏几道 → 创作 → 阮郎归·天边金掌露成霜
293040fc607f40ca,作者实体,创作,3f7e9821c1e4,诗文实体,李白 → 创作 → 九月十日即事
355935b5f7559d04,作者实体,创作,e0a4b6662f32,诗文实体,王勃 → 创作 → 蜀中九日
5d7e379ac8cd6289,作者实体,创作,8fec6eadec6d,诗文实体,白居易 → 创作 → 重阳席上赋白菊
d1641a1a4b725f5d,作者实体,创作,7cc5da544461,诗文实体,朱熹 → 创作 → 水调歌头·隐括杜牧之齐山诗
293040fc607f40ca,作者实体,创作,0b8d6953bb35,诗文实体,李白 → 创作 → 九日
c7007819c924df7a,作者实体,创作,c34d1d41f185,诗文实体,卢照邻 → 创作 → 九月九日登玄武山
293040fc607f40ca,作者实体,创作,3b262f668ebc,诗文实体,李白 → 创作 → 九日龙山饮
20fdc8052accfa0f,作者实体,创作,92e1650cc802,诗文实体,苏轼 → 创作 → 九日次韵王巩
04cd7ba72410cc1a,作者实体,创作,9743682062eb,诗文实体,杜甫 → 创作 → 九日蓝田崔氏庄
5d7e379ac8cd6289,作者实体,创作,dc569a03436a,诗文实体,白居易 → 创作 → 白云泉
04427be646d7c6ab,作者实体,创作,a0af162c5a26,诗文实体,曹雪芹 → 创作 → 临江仙·柳絮
0567c81814818606,作者实体,创作,6ba2ff8a803a,诗文实体,王安石 → 创作 → 北陂杏花
04cd7ba72410cc1a,作者实体,创作,9dc9ccc0b6a9,诗文实体,杜甫 → 创作 → 房兵曹胡马诗
d9fbfb3397e90295,作者实体,创作,30239239f544,诗文实体,郭震 → 创作 → 古剑篇
996cc30a2eec2c4e,作者实体,创作,ed5d8518603f,诗文实体,谢枋得 → 创作 → 小孤山
d973a35cef08f1c4,作者实体,创作,80c0665b3971,诗文实体,曹组 → 创作 → 卜算子·兰
aff5205ceacff787,作者实体,创作,413464719d16,诗文实体,李忱 → 创作 → 瀑布联句
